Vehicle #,Driver,Year_t1,Make_t1,Model_t1,Color,VIN,Vehicle  #,Year_t3,Make_t3,Model_t3,Mileage,Last Service,Service?,Unnamed: 9,Unnamed: 10,Vehicle #_t5,Calvin #,Vehicle Year,Make,Model,Title,Date_of_Service,Notes,Depts,Vehicle,Veh #,Current Mileage,Last LOF,Tire Condition IN 32nds,Overall condition,KBB Value
38,none,2016.0,Ford,Transit Connect,NULL,NM0GE9F76E1142148,38,2016.0,Ford,Transit Connect,37777.0,2/20/2024,Yes,NULL,NULL,67.0,MAIL,2014,FORD,TRANSI,Y,NULL,NULL,mail,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
38,none,2016.0,Ford,Transit Connect,NULL,NM0GE9F76E1142148,38,2016.0,Ford,Transit Connect,37777.0,2/20/2024,Yes,NULL,NULL,67.0,MAIL,2014,FORD,TRANSI,Y,NULL,NULL,mail,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
38,none,2016.0,Ford,Transit Connect,NULL,NM0GE9F76E1142148,38,2016.0,Ford,Transit Connect,37777.0,2/20/2024,Yes,NULL,NULL,67.0,MAIL,2014,FORD,TRANSI,Y,NULL,NULL,mail,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
38,none,2016.0,Ford,Transit Connect,NULL,NM0GE9F76E1142148,38,2016.0,Ford,Transit Connect,37777.0,2/20/2024,Yes,NULL,NULL,67.0,MAIL,2014,FORD,TRANSI,Y,NULL,NULL,mail,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
38,none,2016.0,Ford,Transit Connect,NULL,NM0GE9F76E1142148,38,2016.0,Ford,Transit Connect,37777.0,2/20/2024,Yes,NULL,NULL,67.0,MAIL,2014,FORD,TRANSI,Y,NULL,NULL,mail,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
14,simon,2013.0,Ford,Transit Connect,NULL,NM0KS9BN4DT126640,14,2013.0,Ford,Transit Connect,86709.0,4/4/2023,Yes,NULL,NULL,70.0,14,2013,FORD,TRANSI,Y,NULL,NULL,camp saf,2013 Ford Transit Connect,14,88352,86709,F-4/6 R-7,Above Average,"$9,359.00 "
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NM0LS6BN4BT049218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,Seminary,2011,FORD,TRANSI,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
39,amanda harper,2014.0,Ford,Transit Connect,NULL,NM0LS6E77E1139895,39,2014.0,Ford,Transit Connect,22377.0,2/28/2024,Yes,NULL,NULL,65.0,CD  ,2014,FORD,TRANSI,Y,NULL,NULL,c-dining,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,larry,2013.0,Ford,Transit Connect,White,NM0LS7BNXDT157450,8,2013.0,Ford,Transit Connect,25464.0,10/25/2023,Yes,NULL,NULL,66.0,8,2013,FORD,TRANSI,Y,10/25/2023,service and change oil. replace wiper blade.,building ser,2013 Ford Transit Connect,8,26972,25464,F-11 R-12,Above Average,"$10,758.00 "
NULL,none,NULL,NULL,NULL,NULL,NO VIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.0,NULL,1995,HOME,TRAILER,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NO VIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.0,NULL,1995,HOME,TRAILER,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NO VIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.0,NULL,1995,HOME,TRAILER,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NO VIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.0,NULL,1995,HOME,TRAILER,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NO VIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.0,NULL,1995,HOME,TRAILER,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NO VIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.0,NULL,1995,HOME,TRAILER,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,CLAIMED NO TITLE,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,CLAIMED NO TITLE,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,CLAIMED NO TITLE,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,CLAIMED NO TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,CLAIMED NO TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,CLAIMED NO TITLE,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #8,BS,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #9,BS/Custodial/Emily,Burgundy,751,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Golf Carts,NULL,NULL,NULL,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,OO7,BS/Advancement,White,8323,NULL,NULL,NULL
NULL,none,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,30329.0,3/15/2023,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,none,Fac #4,BS,Green EZ/Go,6377,NULL,NULL,NULL
